	Summary	Job Title	Date	Overall Rating	Pros	Cons
287	Lots of Hardwork put in but you grow a lot	 FC Associate I	5 Jul 2020	5.0	"- You get to learn a lot of skills on the job.
- You get to cross train in different functions like Stow, Problem Solve, ICQA, Receive and Dock.
- You can be chosen to be an ambassador and gain skills pertaining to training, mentoring and guiding associates.
- You also get a chance to help in leading a team and setting up a new process as a learning ambassador.
- There are many opportunities to promote to a higher tier."	"- Pay is far lower in the Singapore team than the US team.
- Favouritism occurs a lot.
- There are unrealistic demands for rates, which is rather discriminatory against older employees as they lack the energy and speed that younger employees have to complete a task.
- Lots of unmotivated workers who are here only for the pay and do not care about the processes or the bigger picture of working at Amazon that much."
288	Day 1	 InfraOps Training Specialist	3 Jul 2020	5.0	"In my short stint in Amazon thus far. Everyday is Day 1 and you are guided by the Leadership Principles. Personally, Amazon is a cultural fit from the get-go. Surrounded by peers whom excels in their functions and will definitely challenge as well as support you to be great at what you do.

 All accomplished at breakneck pace which serves the spirit of Amazonian Entrepreneur spirit well and extremely flat hierarchy."	I wish I have more time to assess and support the plethora of activities Amazon has on offer.
289	Love it!	 Solutions Architect	22 Jun 2020	5.0	Great salary, amazing colleagues, great customers	Long hours and hard work
290	Great Company	 Program Manager	22 Jun 2020	5.0	Good work ethics, gives flexibility and values its employees	High work load and sometimes unrealistic deadlines are taken
291	Good	 IT Operations Manager	31 May 2020	5.0	Good company that worth working.	Overload in many areas that 8 cant word it.
292	Good Company and great working experience	 Anonymous Intern	28 May 2020	4.0	work-life balance, high salary, high exposure	few, as a intern perspective
293	Amazong perks, terrible hours	 Digital Marketing Manager	28 May 2020	3.0	Awesome energy, lots of innovation, market leader	Extremely long hours, brutal appraisals
294	If you like to work in the future..AWS is the place to be	 Enterprise Services Manager	25 May 2020	5.0	Incredible learning opportunity, Collaborative work environment, Surrounded by smart people & limitless possibilities with the customers.	Got to be able to deal with ambiguity...If you are not good with ambiguity and change...AWS is not for you.
295	Great place with lots of learning	 Intern	20 May 2020	5.0	"Strong focus on leadership principles
Dynamic work environment
Great team spirit"	Lack of work life balance
296	Great place to work	 Team Leader	20 May 2020	5.0	Awesome work environment! Working with high intelligent managers	Need to Learn a lot
297	People here are really good at their job and professional, efficient and extremely competitive.	 Senior BI Engineer	20 May 2020	3.0	Learn a lot, well compensated	Aggressive colleagues, long working hours
298	Amazing company to work at	 Recruitment Coordinator	27 Apr 2020	5.0	Lots of chances to grow and learn. Colleagues are very friendly and helpful	Demanding expectations, so you need to keep up with the company’s speed
299	Sales Director Regional	 Global Account Manager	20 Apr 2020	3.0	innovative and engaging place to work	not great with employees, treat u like anyone
300	Horrible, nasty, rumours are true	 Regional Manager	20 Mar 2020	1.0	"You get stabbed in the back so often, you'll develop a sixth sense

You've hit rock bottom, but on the bright side you will never work anywhere as bad as this place ever again

100% guaranteed to work for the worst manager of your life.  So the only way is up after this point."	"L7 and L8's are clueless.  They give of a facade of knowledge but it's paper thin.  Once you drink the Kool aid there's no going back.  

Metrics mean nothing if they're not accurate, sadly noone cares so long as they paint a pretty picture

Managers who get poor scores in connections do org restructures to try and hide their ineptitude

Pay is abysmal. Be warned they suck you in with shares but because of the shares performance you get no salary increase

No interest in development

Really inward looking, little interest in developing collaborative relationship with suppliers

Great people being forced out or treated maliciously by fools, means you learn very quickly that have backbone disagree and commit is just words.  They don't want any disagreement, just fawning sycophants

They constantly look to cut corners which will be dangerous at some point very soon"
301	Owsome place that full of talents	 Data Center Engineering Operation	15 Mar 2020	5.0	"Working at Amazon is full of challenge but also enjoyable. If you are looking for a competitive environment, Amazon is the best place to work

Great culture could benefit you for whole life"	Slow career progression since the company is too big
302	Closed too soon.	 Social Media Executive	2 Mar 2020	5.0	"Amazing bosses, 
Flexible work hours, and 
Performance-driven work"	The pay, as a SME company in Singapore.
303	Learning opportunity, culture of independence,  great colleagues	 Senior Solutions Architect	24 Feb 2020	5.0	"- A lot of time and resources are thrown at learning 
- A lot of smart and motivated people are pushing the bar high at all times
- The products (AWS) are really leading globally and it is awesome"	"- Large organization. Takes time to understand 
- Processes and policies might take time to grasp"
304	Great Company	 Solutions Architect	10 Feb 2020	5.0	Awesome Company with lots of great people	Can’t find anything bad yet
305	I have been working at fc full-time for year	 Warehouse Associate	14 Jan 2020	4.0	Amazon is a best place to work	outsourcing, and everyting that stems from it
306	Nice place to work	 Specialist	4 Jan 2020	5.0	Free Breakfast, Super good colleagues, very  organized structure, rely alot on leadership principles	Not so attractive pay and frugality plays a part in the benefits.
307	New hires since 2017-2019 are entitled millennials	 Anonymous Employee	24 Dec 2019	2.0	Some of the people you meet can be nice and helpful - these are typically the people who have been working for longer than 5 to 10 years in their careers (overall), and know what they can contribute to the company and how best to fit in the team. The management style is also very western - as long as you can finish your work, you do not need to conform to the standard office hours. Work-life balance is encouraged and benefits are on-par with larger Singapore MNCs.	"Newer, younger hires are entitled and feel they should be taken care of by management, instead of helping themselves. They constantly berate management and think the world of themselves, even though they do not contribute much to the company. 

In the Singapore office, the younger generation are egoistic and enjoy playing politics, even within their own teams. They would exaggerate their contributions and be awesome at reporting upwards to management. I have a colleague who loves asking the same 'deep' questions whenever management visits from Seattle just to ensure her presence is noted. Unfortunately, the current interview process is created to hire these types of ""me-first"" and ""everyone-else-but-me-is-to-blame"" employees. 

Senior management is also partial to ignoring cultural problems, as they are under tremendous pressure to meet KPIs. They pay lip service to ground employees but turn around and pass the problem to someone else, until the problem is buried under a stack of other problems."
308	Awesome culture	 Territory Sales Representative	22 Dec 2019	5.0	lots of opportunities for learning and building. Great place for trying new ideas, surrounded by smartest people, excellence teamwork experience.	staff benefits seems not updated.
309	Great place to learn and make an impact (even as an intern)	 Intern	7 Dec 2019	5.0	This is one of the less common companies where the employees constantly demonstrates the 14 leadership principles in their work. People here work really hard, and are really proud of the work they do, creating a generally motivating and driven environment. Things might get a little intense sometimes, especially at the start where there is a steep learning curve and you have to get up to speed immediately, but the vast amount of resources readily available and open environment makes rolling in the sand a lot easier. There are also a lot of learning opportunities for non-tech people to pick up certifications and learn about cloud products and services.	During my batch, there was no structured conversion program in place so conversion was rare and difficult. Especially given their high hiring bar, it often makes more sense to the business to hire applicants who have 3-4 years of experience for the same entry level role. That said, the student program team has made a conscious effort to change that, and there will be a more structured conversion program starting next year, so definitely better luck on securing a spot in the company after your internship!
310	Great working here!	 Program Manager	18 Nov 2019	5.0	Good salary, great people, lots to learn and lots to build	Information spread across at many places
311	Great place to be - loads of learning with Customer focused work	 Senior Cloud Architect	13 Nov 2019	5.0	"Absolute customer focus
Getting things done mindset
Open to trying out new things
Learn new things"	A very different company to work with so it might take a while to get adjusted
312	Rapidly growing company with continous opportunities	 Senior Human Resources Business Partner	12 Nov 2019	3.0	Has various business and tons of opportunities	"A lot of broken technology to deal with internal processes
Could be a lot of operational and tactical work needed"
313	Good place to learn	 Senior Cloud Architect	2 Nov 2019	3.0	Latest tech, lots to learn, working with great talent.	high pressure to deliver, long hours, management disconnected from what is happening on the ground with little support and direction.
314	Sr Technical Manager	 Anonymous Employee	20 Oct 2019	5.0	Have Backbone; Disagree and Commit,Bias for Action	Deliver Results,Are Right, A Lot
315	What an experience	 Data Center Tech	7 Oct 2019	3.0	Salary, benefits, colleagues, process, knowledge base.	Working culture, not something that i can deal with. Due to company’s growth the dept is short handed and we’re expected to work overtime to cover colleagues thats on medical leave or annual leave.
316	Fast-paced environment	 Internship	24 Sep 2019	5.0	Manager enables you and very supportive of what you do.	As an intern, difficult to take on ongoing tasks / project. But lack of experience of an intern makes this understandable
317	A great place to learn and grow (if you are willing to put in long hours)!	 Senior Business Analyst	9 Sep 2019	5.0	"-Excellent quality of work. Challenging projects.
-Good compensation.
-Lot of opportunities to move internally across geographies. You can join a team and move to another team within 6 to 9 months (if you do not like the current team and if you have demonstrated your value).
-Opportunity to learn the Amazonian ways of working (e.g: writing Docs/Papers rather than creating PowerPoint decks).
-Brand Name. This helps while looking out for jobs outside of Amazon.
-Opportunity to work and learn with some of the smartest professionals."	"-Very basic employee benefits (extremely frugal).
-Long working hours.
-Extremely competitive peers (filled with Type A personalities).
-Very difficult to get promoted."
318	Best company I have ever worked with	 Cloud Architect	2 Sep 2019	5.0	"- Excellent employee benefits
- Good culture and use of leadership principle globally
- well organised and documented processes 
- opportunity to move around internally within different orgs
-"	"- amazon operates based on more of a ""self-service"" model, no spoon feeding from managers and peers, this will sometimes create difficulties to cop especially for new joiners"
319	Horrible work culture that places perception over everything else	 Anonymous Employee	23 Aug 2019	1.0	"- Good salary package
- Good brand-name
- Being part of a new and growing field in Tech"	"- Work culture is heavily diluted from the ideals set forth by Amazon, culture is no longer about placing Customers first (as per Amazon's 1st Leadership Principle of Customer Obsession) as it has now turned into deliver results (revenue) above all else even if it means acting in the disbenefit of customers. 

- Work culture has a heavy slant towards office politics, no longer can you just focus on doing what you do best but you have to play the office politics game of winning favors from others including your managers and ""appearing"" to be a ""good employee"", in short, actual competency comes secondary to the appearance of it

- Heavy focus on meeting numbers and revenue, AWS now feels as though its another of those Day 2 companies (e.g Oracle) that has stopped trying to do what is right but rather desperately trying to cling onto the status quo 

- Managers run their departments like their own personal fiefdoms, little to no accountability seen from their decisions taken (at least from the ground) and an employee's experience can vary drastically from one manager to another which indicates a dilution of organization culture, turning the organization into silos of disparate culture that stems from the managers. 

- Managers seems to be far more interested in short-term results in order for them to report up and for themselves to look good to higher management, I don't think that they are acting in the interest of the long-term goals of the company or their employees.

- Highly transactional environment where an individual isn't appreciated as a person but looked at as just another number on the paper,.

- Having said the above, an employee's experience varies greatly depending on your manager, if you happen to get a good and supportive manager, then you'll likely enjoy your work and being in AWS but if you don't then you'll hate it, which is why there is such high turn-over and super short tenure in certain departments over another.

- Lack of co-operation between the different departments within the organization as all of them have very different KPIs and agendas that doesn't necessarily tie into a unified goal, hence you find departments actively pushing back when you're seeking assistance in something that doesn't contribute to their KPI.

- Too much of a shout-out, kudos and rara-ing culture, its all about visibility and self-promotion within the organization and its honestly nauseating."
320	Great place to learn and grow	 Human Resources Specialist	14 Aug 2019	5.0	"People are all generally helpful around the world 
Flat structure leads to lesser red tape 
Passionate people 
Immensely challenging work but oh so fulfilling 
Big brand name with a start up culture"	Some middle management hiring decisions are questionable . Senior leaders need to know how to earn respect
321	Amazing place to build a career!	 Business Development Manager	30 Jul 2019	5.0	High quality team, dynamic and fast paced work culture, super fast business growth and lots of options for career growth	Fast paced work culture may not work for everyone
322	Great place to build and learn	 Business Development	15 Jul 2019	5.0	"-Fast pace
-Focus on getting stuff done, no politics
-Lots of career opportunities globally if you want to move internally
-Great people, high caliber overall
-Great learning experience - see from the inside how the company  keeps innovating fast and taking risk
-Lots of freedom to define your role and expand it."	"-Relatively slow career progression overall
-Frugal - the company won't splurge. Benefits are OK but not amazing"
323	Every day is Day one!	 Anonymous Employee	5 Jun 2019	4.0	What I like 1) work from overseas office 2) work from home 3) flexible working hours 4) good team bonding culture and atmosphere 5) have a voice in business decision making 6) referal bonus fee is high 7) comprehensive training and learning apportunities	Concerns and challenges 1) yearly salary increase is lower than market expectation 2) promotion path is unclear or slow 3) the leadership principal of “frugality” limits budget spending
324	Generally good	 Senior Technical Program Manager	6 May 2019	4.0	Working with talented people, competitive.	Org changes happen too often, people often change roles or positions.
325	Day to day operation in data center	 Media Technician	4 Mar 2019	5.0	Knowledge gathering, taking ownership and the benefits	Frequent projects, no overtime payment except off in lieu
326	great place to start your career	 Anonymous Employee	21 Feb 2019	5.0	good pay in the company	long work hours in the company
327	Not encouraged for Contractor role	 Talent Acquisition Coordinator	21 Feb 2019	3.0	"-Vibrant and full with talented employees.
- Met a lot of friendly and likes to share knowledge people

Both Pros mentioned are meant for overall AWS environment"	"- Toxis and criticism management style of the team Leadership and most of the team members
- Unreasonable team/dept leadership
- Leadership do not live up to Amazon LP of key components such as customer obsession, earn trust, ownership and more.
- Very defensive mind leadership and hard to communicate over times
- harsh words being used and abused the purpose of escalations
- Decided to leave despite loving the job scope and working with some very nice co-workers due to constant long hours. 
- Do not treat contractors equally, take it as we are robots.
- Promises and agreement given during interview did not carry out when started employment.
- Trying to push you harsh on the role responsibility in order to proof to the management that they are lack of manpower, in results being a guinea pig of many procesd

-Agency for the contract is also not very professional. Responses are not prompt and required constant chase for updates."
328	Initial assessment of Amazon	 Technical Program Manager	16 Dec 2018	5.0	Great leadership principles, smooth interview and on boarding process. Customer centric. Good health care benefits.	Not having the best compensation package, I believe  frugality is the reason.
329	Not for everyone, but ideal for some.	 Anonymous Employee	18 Nov 2018	5.0	Autonomy, responsibility, working with the best. Always focus on the customer.	High bar = high stress. No one gets away with mediocrity.
330	Great culture but low compensation	 Senior Consultant	10 Nov 2018	4.0	Brightest people, very strong culture	Compensation is boring! Promotion process too rigid.
331	AWSome place to work	 Program Manager	29 Oct 2018	5.0	"- Smart and motivated co-workers.
- A lot of opportunities."	"- Fast-paced work environment (it could be ""cons"" for some people)."
332	Low in work culture	 Marketing Manager	26 Sep 2018	4.0	Colleagues are usually talented, you will get to learn a lot. Mostly not stingy with travels even for non sales positions. However, only economy flights even for frequent flyers. The company is growing rapidly, a lot of opportunities for career growth.	No attractive bonus for career progression. Everyone has more that what they can handle on their plate and no one is free to hand hold you. You have to figure out yourself.
333	DCEO	 DCEO	12 Sep 2018	5.0	"Opportunities for Advancement
Good Working Culture and Environment
Good Medical Benefit
Management are helpful and professional"	"No attractive bonus
Fast pace company"
334	Business Development Manager	 Anonymous Employee	3 Sep 2018	5.0	The leadership principals sets the cornerstone for everyone’s alignment especially during critical decision making time.	Organisation is very flat.
335	Great company to work in!	 Anonymous Intern	17 Aug 2018	4.0	"Amazon is an amazing company with a rich culture and leadership principles that are practiced throughout the company. People there are very professional and good at their job and are committed to their work. Most employees have the distinct characteristic of constantly looking to improve and innovate their processes, products & services. Company's compensation and benefits are above market's average. 

Singapore's office consist of employees from diverse countries and it is a good experience working with people from different cultures.

Learning and development programs are very thorough, where employees are free to take up extra trainings in their own time to upgrade their skills.

Good employee welfare with bonding/celebration once in a while and pantry is always stocked with basic food supplies e.g. biscuits, milo, coffee, cold drinks, bread."	Everybody in Amazon is very busy as a lot is expected from a single headcount. Most people are likely to work overtime to finish their work. However, if you are able to be more efficient and plan your time accordingly, you are not expected to work OT.
336	Very fast paced working environment with high stress loading	 Security Operation Center Technician	2 Aug 2018	3.0	Very innovative, a lot of new high technology tools, very efficient company working culture	extremely high pressure working environment. pushy style management culture
337	Fast paced and highly innovative company to work for.	 Marketing	11 Jul 2018	5.0	"Good benefits
Great open working culture"	"High Expectations 
Potentially Long working hours"
338	One of the best places	 Program Manager II	17 Mar 2018	4.0	"1. Generally talented colleagues with drive to achieve more
2. Very challenging program and very unique problems for you to solve. If you solve it, you will create huge impact worldwide.
3. Data driven culture with availability of data. The level of analysis is extremely thorough and even for program management, you find yourself spending significant amount of times getting and analyzing data for decision making."	"1. Too stringent on flight policy because for long haul, all you get is economy. Sometimes even premium economy is cheaper but you just cannot get it.
2. Very often Amazonians in Seattle expect/request colleagues in Asia to meet them in their Seattle friendly hours. This is inconsiderate. Imagine you have to start meeting them at 5 or 6am in the morning on weekly basis and it is few times a week.
3. There isn’t “perks” for Singapore, not even discount code for amazon.com purchase or amazon products. This is extremely strange."
339	AWS: A life time opportunity	 Big Data Analytics Consultant	16 Feb 2018	4.0	"Think big: with nearly unlimited cloud power with 120+ services, the sky is the limit in what we can achieve for our customers. Management pushes everyone hard to think much bigger to move the needle more effectively for our customers.
Our 14 leadership principles provide good guide in daily decision making process, with large autonomy left to each individual."	The fun part could be increased further, as it has been in recent years. We could share more about what we do on social media, when we have fun.
340	Awesome Tech Company!	 Data Center Technician	19 Sep 2017	5.0	"Started with Amazon about a month ago. So far my journey has been excellent and the support that I get from my managers help to boost my confidence. 

Excellent place for someone who aspires to know more about cloud computing.

Tons of excellent material that you can get your hands on and the only thing you need is time to grasp all the material.

I see myself working here for a very long time."	Not new to the data center industry. The tools that they use is a little non standard. So there is a slightly steep learning curve before you can be proficient with the work flow. Not a major issue at all just need to adapt and you will be fine.
341	Amazing place to work	 Anonymous Employee	3 Jul 2017	5.0	"- Good business
- Very strong in culture and values
- always pioneering to improve process and doing what is right"	- Flat structure, it might be a little hard to see career progression upwards but there are plenty of opportunity for lateral moves and expansion of role
342	Challenging, Supportive, and Rewarding	 Senior Cloud Architect	28 Jun 2017	5.0	"* Great support from management, co-workers, other teams
* Independence is encouraged and celebrated
* Solving hard problems with smart people
* Strong generative culture"	"* Not a ton of structure, and it's not always clear what tools and processes exist
* Not a lot of hand-holding.  Everyone's busy, and it's up to you to figure it out."
343	Hard driving culture but with potential to go far	 Consultant	25 May 2017	4.0	Very good investment into employees in terms of training and support. Plenty of opportunities to succeed and to have that success acknowledged, often at a global level. Strong corporate culture focused on customer, they walk the talk.	Economy flying even if you're a regular traveler for work. Work-life balance can be tough at times. Demanding culture, this isn't a place for sitting around. Self-service culture wastes your time doing admin tasks that could be easily offloaded. Due to fast hiring and turnover, hard to get veteran advice at times.
344	Account Executive Intern	 Account Executive Intern	27 Dec 2016	4.0	I was entrusted to communicate with the clients like other full timer employees. There is monthly team outing and we had lots of fun, e.g. bubble soccer and archery tag.	Amazon internship may not be the right program for people need instructions and guidance.
345	Good place to start off career	 Marketing Intern	15 Dec 2016	5.0	Good learning curve. You meet people who have years of experience and are not snobbish or stuck up. Got to travel altho this was an internship position, and made many new friends	no work life balance. female boss is very accomodating to higher ups and does not push back on requests, even if it comes at very late notice. No strategic plan at all.
346	Mismanaged team, over 80% attrition (isolated case). Otherwise a great company overall	 Anonymous Employee	26 Oct 2016	3.0	"- Opportunity to work on cool projects and initiatives with brilliant people all over the world
- Plenty of opportunity for lateral move to other business units (see cons)
- Strong work culture (read: Amazon Leadership Principles) means you can expect quality customer-obsessed works and ideas being worked on really quickly."	"The issue seems to be an isolated case within this specific team, primarily due to mismanagement: 
- Lack of vision as a team
- Poor understanding of the business in the region
- Tragic loss: over 80% attrition rate due to poor people management (a number of us moved laterally to other business units)"
347	Fast-pace, smart people, fun workplace, excellent growth	 Solutions Architect	24 Dec 2015	4.0	You'll work with great people and learn a lot. You will be expected to hold yourself to high standards. The company is large and you can move about/change your role to keep challenging yourself (but when you get into a role, you are expected to stay in it for 1-2 years before moving again). The company is a market leader and the quality of most functions is really high. Despite lots of work and the fast pace, there are enough get togethers/parties/celebrations.	"You need to work smart to keep up with the fast pace; you need to be able to identify what is important and what is not, and drop the not so important stuff -- and be prepared to justify your decision. Most managers will understand if you made a mistake as long as you thought about it rationally first.

Your career is in your hands -- most everyone is too busy to do more than give you high-level advice. If you keep your head down and become excellent at your level, you will remain a highly appreciated employee at your level. To be promoted, you need to try and get involved in things that give higher ups a chance to see your work.

Salaries are not the highest, though they are not bad either. You could get more elsewhere (but the workplace and colleagues may not be as great as here)."
348	Business Development and more	 Business Development	1 Aug 2015	4.0	Amazon has the brightest and most passionate people you'll ever work with in the technology industry. You'll work very hard and enjoy every bit of it somehow. You'll learn to drink from a firehose and life will never be the same again.	My theory is the human resource system in Amazon is designed to burn you out hence your RSUs are meant to keep you as long as possible by dangling a huge carrot for every additional year past the burned out phase (2 years). Its tough working for this company and you'll come out loving it or hating it.
349	Lack of career development, top-heavy, unappreciated	 Anonymous Employee	28 Jul 2014	2.0	"You will meet some of the brightest people here who are genuinely interested in technology and getting things done.

Truly a place where some of the cutting edge technologies are being developed every day."	"Zero career development. No career development discussions. When you do request for one, they turn it around and ask you to map out what you want. When you do, they don't respond or critique on your plan, or it will be something along the lines of ""I know you want... but at the moment that is not possible"". Either way, your voice is never heard.

Failure to deliver on promises. You're always given new roles and additional responsibilities with the promise that you'll eventually be promoted, but it never happens.

Compensation is a joke. Due to the sign-on bonuses and how they're structured, you will actually end up earning less after 2 years.

Lack of recognition. I have seen many projects taken away from the local teams and become ""globalised"", with no recognition given to the pioneers of the projects.

Yearly increments are non-existent or very small (< 5%).

Amazon Leadership Principles. These principles are good in theory, but in practise they're used against you. You'd be faulted if you spent more than necessary on a campaign for not being ""Frugal"", because you wanted to be ""Customer Obsessed"". You'd be faulted for not ""Having Backbone"" if you said yes to take on an additional job role, yet you'd also be faulted for not having ""Ownership"" and not thinking of the entire company if you said no. Most of the senior management do not ""Dive Deep"" and roll up their sleeves. When they do, it'd be a big thing and you'd see emails being sent all over the place.

Vested shares. It looks good on paper, but you only get all of it after 4 years. Also, they use it year after year during your yearly review to convince you why you are getting a good deal.

No teamwork, no camaraderie. I remember one of the senior management once mentioning he doesn't believe in friends within the workplace because it leads to employees not wanting to perform and outdo one another.

No alignment throughout the organization. Working with the corporate team is difficult, the goals are just not aligned and management does not help to make things easier. Most of the time you feel like your managers are against you just to please corporate, instead of backing you in getting things done."
350	Unappreciated, Overworked	 Datacenter Technician	24 Jul 2014	2.0	"- Great place to learn new technologies. 
- Team was close, and banded together against unrealistic expectations
- Generous starting pay package"	"- Zero professional growth. 
- Expected to always take on more roles and responsibilities, but without a pay increase.
- Bar raiser promotion system is a joke ( why would anyone work for you if they are better than 75% of the people there?)"
351	Be prepare to give up your work-life-balance if you join	 Sales Representative	1 Jan 2014	2.0	"You got to learn the best technology from them
A lot of smart people inside the organization
Huge office space, keep expanding and good to have its name on your CV
Got free flow of beer in the office."	"There is literally no work life balance inside this company.  Your boss would send you last min notice and ask you to fill some funny report and get back to him in a few hours or so
But it never works on the reverse, people here don't reply to your email unless they report to you
The senior management here are as arrogant as you can imagine.  Especially the most senior one in this office.  everyone in the team is considered stupid and not good enough."
