	Summary	Job Title	Date	Overall Rating	Pros	Cons
381	Great exposure and work impact	 Summer MBA Intern	22 Aug 2020	5.0	Culture, flexibility, accountability, exposure, salary	Too many tools and dashboards, no streamlined approach to data
382	Great Company culture	 Account Strategist	12 Aug 2020	5.0	great company culture and benefits	intense workload some times. hard to stand out
383	Great environment and inclusive team.	 Training Coordinator	11 Aug 2020	5.0	"- Safe space to voice your opinions and contribute to projects
- Given ownership of projects and decisions
- Friendly team culture that goes beyond the office"	"- As a contractor you are excluded from team meetings
- As a contractor you are not able to work on things beyond your job scope
- As a contractor you will not always have a full picture of what is going on"
384	Great company to work for	 Data Analyst	1 Aug 2020	5.0	Great WLB culture, encourage collaboration	Moving up is hard since everyone is excellent
385	Account Strategist	 Account Strategist	23 Jul 2020	5.0	Amazing culture and office and people!	Low pay for contract staff as agency takes the cut.
386	One of best companies I've known	 Anonymous Employee	8 Jul 2020	5.0	"- Learn how to genuinely care for people, be it clients, stakeholders, or public
- Benefits, perks, discounts, travels, insurance (seriously best insurance)
- People are very nice here
- Free food, drinks, and snacks all the time
- Fun environment, a bit like college campus feel"	No cons as of now
387	Tine water	 Technician	8 Jul 2020	3.0	Technology lifestyle brand salary devastating	Tech life broad pay hood
388	It is what not the hype you read in the news. Bad.	 Senior Security Specialist At Data Center	25 Jun 2020	1.0	B E N E F I T S	Global MNC but still local mentality with horrible people management. Terrible working conditions at the Data Center. Looks good on paper but hell no. It is really quite the opposite. Management does not care about you and  favoritism and racism is well and alive.
389	Engineering	 Software Engineer	23 Jun 2020	4.0	Salaries high and the environment is very nice	I think there are no cons
390	Not for ambitious people	 Technical Recruiter	22 Jun 2020	3.0	The company takes care of their employees. Good work life balance & benefits. Nice & fun colleagues.	You are a tiny cog in a massive machine. Extremely difficult to make real impact, or drive significant changes. Everyone is expected to assume good intent which makes it challenging to call people out for their obvious and repeated mistakes.
391	Great	 Technology Analyst	16 Jun 2020	5.0	Wonderful, benefit, good ppl yes	its difficult to get in.
392	Awesome	 Learning and Development Manager	10 Jun 2020	5.0	Awesome food, coffee, benefits and people!	Politics and competition. Slow promotions.
393	Ok	 Freelance Artist	10 Jun 2020	3.0	Great perks, kitchen , gym, hairstylist	Very fast paced environment. Tight deadlines
394	Great employee friendly culture	 Insight Manager	7 Jun 2020	5.0	Benefits, Perks and some really cool people to work with.	Unorganised, customer responsiveness is not the greatest strength
395	Thoughtful	 Head of Market Insight	4 Jun 2020	5.0	A very open and innovative place to work.	I dont really have any cons at this time.
396	Awesome Office & Culture	 Marketing Specialist	2 Jun 2020	5.0	Independent culture, everyone's really nice and Googley, character building	Organisation is a little too large to fully grasp how everything links up together. It can be hard to get the big picture
397	Great company	 Sales Representative	28 May 2020	5.0	"- perks and people
- benefits
- great insurance"	- rigid and slow because its too big now,
398	Accounting analyst	 Analyst	18 May 2020	5.0	Amazing people, great working flexibility	Internal progression can be a bit vague
399	Pretty good	 Intern	14 May 2020	3.0	Good food, modern tech facilities	Not much to say la
400	Just like any other company	 Manager	4 Apr 2020	3.0	Great company of people to learn from	Cons of any big company
401	Excellence	 HRO	23 Mar 2020	5.0	comfortable and very good work environment	overall it's good and there are no cons
402	Great Place, Competitive Salary	 Assistant Product Marketing Manager Intern	4 Mar 2020	5.0	Everyone is really smart. You get to learn from the best of the best.	Because they are so smart, they are usually not in the office, which means that if you have trouble, it is hard to reach out to people. At the same time, working in such a big firm means that you have to schedule calls with people at weird times.
403	Amazing learning experience	 MBA Candidate	13 Feb 2020	5.0	Great benefits, great people, best managers I've ever had	Very political and the culture is changing (for worse)
404	Great environment and opportunities	 Product Marketing Manager	12 Feb 2020	4.0	Lots of opportunities to work cross functionally and create your own workflow etc (depending which department you're in).	Contract staff are temporary staffs, hence does not enjoy full benefits.
405	Really love being here!	 Recruiting Coordinator	12 Feb 2020	5.0	People are great, perks are wonderful!	Culture is changing and not for the better. Extremely hard for TVCs to convert. It doesn’t feel like Google really cares about TVCs.
406	It's probably the best place to work in	 Digital Marketing Specialist	9 Feb 2020	5.0	"- accelerated learning
- great benefits
- opportunity to work on exciting projectd"	"- career progression
- internal processes"
407	Looking for jobs to gain more success	 Senior Software Engineer	7 Feb 2020	4.0	The working environment at Google is very much conducive, colleagues are really helpful and attend you when you are in need.	Well it can get stressful sometimes.
408	Marketing	 Marketing Director	6 Feb 2020	5.0	Surrounded by highly intellectual and motivated people	Top heavy and getting political
409	TVC role. Please think before join it	 Account Manager	5 Feb 2020	2.0	Free food, Snack, Gym and Facilities	No Commission and No Bonus. Sometime struggle with process for TVC
410	Business Analyst	 Anonymous Employee	19 Jan 2020	5.0	Business analyst is good environment for junior rep	Everyday work late, always tough
411	Very great!	 Software Engineer	3 Dec 2019	3.0	Talented people, great work life balance	Things could be a little slow
412	Contract work with no clear direction	 Data Analyst	14 Nov 2019	2.0	Food and campus. High pay	No clear direction from full time staff. Lots of time wasted from useless small talks
413	Once great and envied, nowadays less unique	 Anonymous Employee	17 Oct 2019	3.0	"Quite a lot of passionate people
Impressive office
Excellent benefits
Powerful brand
(Some) really great products
Still crazy innovative"	"Politics are everywhere with personal agendas being pushed down no matter their impact on employees or customers
Mundane work once you’ve been around for a while
Some of the worst middle management out there
Days with back to back meetings are common
Don’t be evil is part of the past
Employee satisfaction surveys or manager feedback system without much effect"
414	Sales	 Sales	17 Sep 2019	3.0	"- Good benefits and well-fare
- Collaborative atmosphere if you are in the right team
- A lot opportunities to grow and do your own projects
- Great people network, if you ask someone you don't know for a coffee chat, people usually would say yes."	"- People like to network too much, too much self-branding.
- Getting more and more political, more for those who can show and tell, less for those who's focusing on getting things done.
- Lousy internal process and a lot of the tools are creating more trouble than helping you with your daily work."
415	Project Manager	 Project Manager	30 Aug 2019	5.0	APAC exposure, Technology, Stakeholders, Project Mnagement	Big org and Agility, Spend Management
416	GMT Digital - my dream team	 Sales Manager	26 Aug 2019	5.0	Clear goals, on-time salary, compensations, free events, friendly environment, PRO management	small space, old-fashioned design, strong requirements
417	Bast year of my career! Amazing culture and colleagues.	 Product Specialist	25 Aug 2019	5.0	"- Learning is astronomical. 
- You will work with amazing people who will help you grow.
- Work with the top brands and partners. 
- Learn a lot about the business of many clients.
- Google's value in your resume and for your career is huge. 
- Googlers are amazing and helpful people. Never felt less than an FTE. 
- The company is extremely transparent and open. 
- Amazing leadership and management. 
- Great benefits for TVC - gym, food, trainer, etc. 
- Work at the best office in the world.
- Great prestige to work there.  
- Great mission and vision."	"- Conversion chances are very low.  No career path as TVC. It's an assignment.  
- You won't be allowed to all-hands meetings and some internal information. 
- You won't be paid as much as FTEs for a similar role. 
- Your job has an expiration date and it is hard to remain focused when your contract is ending. 
- TVC experience depends a lot on your team and function."
418	Great learning opportunity	 Business Intern	17 Aug 2019	4.0	Great team culture and benefits	Gets really hectic and long hours at times
419	Great Company	 Systems Analyst	7 Aug 2019	5.0	Everything is perfect. No problems.	Nothing to share here. Great company.
420	google	 Retail Sales Consultant	24 Jul 2019	5.0	"amazing people
fun environment
 cool gig"	higher ups a bit demanding on numbers
421	Sr Software Eng.	 Senior Software Eng	9 Jul 2019	5.0	Excellent Work env and cult.	Work hrs and vacation alloc.
422	Software engineer	 Software Engineer	5 Jun 2019	4.0	- Awesome work life balance.	- Less variety of work.
423	Quality of worklife	 Monetisation Specialist	23 May 2019	5.0	Free food, free gym, free coffee, free alcohol on Friday, good environment	"Don't have a designated seat 
Maximum 2 years of contract"
424	Great Opportunities; Lesser Job Satisfaction	 Anonymous Employee	21 May 2019	4.0	I shall not touch on the benefits as I think these are over discussed and obvious.  What I love about the company is the amalgamation of great minds, collaborative work, amazing opportunities (both work and personal), flat structure, continual education and the freedom to do your work as you seem fit without having to adhere to strict processes and protocols.	"- Your core job is mundane as they tend to hire over qualified people
- They tend to promote unqualified middle managers. I have had met teams where the subordinates are much more knowledgeable and capable than the managers.  This, many times made them lose great people.
- What you put hard work on might not materialize to fruition in the future as change is constant. Projects get scrapped all the time. In the end, you feel like you don't achieve much at all.
- Feels like a cult. When you work at Google, you live and breathe Google.
- Distracting work environment with so many going-ons, travels, open office, etc; hard to do work if you are not focused. 
- While they promote work life balance, the truth is, this is hard to have since there are so many projects, changes, travels and filtering of information to have a decent work life balance 
- Ridiculous amounts of unnecessary meetings"
425	Love it!	 Product Marketing Manager	8 May 2019	5.0	Empowered, open, collaborative, satisfying, joyful	Bureaucracy, ambiguous, arrogant, big, inflexible
426	L3 Experience	 Software Engineer	5 May 2019	4.0	Great benefit. They will cover most of people's general problems.	Too much politics if you have bad upper-management
427	A Happy Place	 Anonymous Employee	26 Mar 2019	5.0	Brilliant people, flexible work schedule	Demanding environment and often competitive
428	Awesome place to work	 Principal Account Strategist	6 Mar 2019	5.0	Still the best place to work	Competition, some really smart people
429	Still a magical place	 People Operations	24 Nov 2018	5.0	Sunday is phenomenal. The desire to make it a place of respect and inclusion is authentic even if theyre far from achieving it.	Hasn't figured out compensation for countries in the emerging markets in Asia
430	Software Engineer	 Software Engineering	19 Aug 2018	5.0	Nice people to work with	Easy to replace as the team is full of super stars
431	Awesome company!	 Software Engineer	28 Jun 2018	5.0	Growing rapidly despite its mega size	Hiring process is too slow and painful for candidates
432	Strategy Associate	 Strategy Associate	24 Jun 2018	5.0	Great place to work here	Too many big bets here
433	User Experience Design Intern	 User Experience Design Intern	7 May 2018	4.0	"A good salary and benefits do help you settle in nicely...
The diversity of people within the company"	High taxation amounts in Singapore...
434	Technical Solution Consultant	 Technical Solutions Consultant	2 May 2018	5.0	Good balance, good pay, excellent culture.	Lack of opportunities for career development
435	Fantastic people and culture. Work hard, play hard	 Intern	26 Mar 2018	5.0	Everyone is just a ping away. Most people, not all, are genuinely nice and willing to share, talk, and befriend you.	Big pond with lots of big fishes. If you want to stand out, you have to do something great.
436	Wonderful experience.	 Anonymous Employee	14 Mar 2018	5.0	Good pay and very supportive colleagues. Nice environment. I like it very much. The benefits are a lot and I suggest people to work here.	None at the moment. Google is a big and good company. It is my pleasure to work at one of the biggest company in the world.
437	Remote Developer	 Software Engineer	19 Feb 2018	4.0	Nice office, free food, good colleagues	Not really, I enjoyed every day there
438	Nice Place to work	 Senior Software Engineer	7 Feb 2018	5.0	Awesome working place to work	sleepless nights. countless meetings to attend
439	Country Consultant	 Country Consultant	14 Jan 2018	4.0	Great company value & spirit. Good work-life balance.	Getting slow and bureaucratic at times.
440	Best company to work for	 Senior Technical Solutions Consultant	13 Sep 2017	5.0	Google is the best big company to work for on the planet. Period. The culture and openness standout for me more than the free food and drinks. You'll learn a lot from some amazing people from all walks of life. Great work life balance usually but also quite competitive.	Big company. You feel like you're not making so much of an impact at times. It isn't want it used to be. Director to VP levels can get quite political.
441	Great company to work for	 Technical Recruiter	22 Aug 2017	5.0	Collaborative culture, flexibility to work at anywhere in the world. Great culture, benefits	Information overload can be quite process driven, some teams could be too specialize in their roles
442	Smartest, kindest people	 Anonymous Employee	18 Aug 2017	5.0	Smart people, Friendly colleagues, Good managers	slowing down due to larger size of org
443	Greatest place to work	 Product Lead	6 Aug 2017	5.0	People to work with, scope of jobs and career opportunities, autonomy and trust, perks	High internal and external competition for the same jobs
444	awesome company	 Anonymous Employee	5 Jul 2017	5.0	cultre salary people food offcie	nothing nothing nothing nothing nothing nothing
445	Marketing Manager	 Anonymous Contractor	26 Jun 2017	5.0	"- Lot of independence
- Good work environment, team culture. Flexible hours, Collaborative culture. Flat hierarchy
- Lot of responsibility, fast paced, learning opportunities"	"- Processes not very streamlined
- Lot of time spent on stakeholder management"
446	Comfortable Working Environment	 Account Strategist	7 May 2017	4.0	The working environment is very comfortable. Most people are smart, friendly, and love the company. The total salary package is well over the market rates.	As the company grows bigger, it's becoming more and more political. If you're not an engineer then getting good performance ratings and promotion takes a bit of skills.
447	Associate	 Sales Associate	25 Apr 2017	4.0	"For contract staff, we do get a great amount of benefits. Free food and snacks means you can save your lunch & tea time money. Basic healthcare benefits. Coworkers were great, everybody operates on an open culture, you can speak to any one about anything as long as you take the initiative to ask. 

I was on small team with flat hierarchy. We were given alot of freedom to call the shots as long as we felt it was good for the market. The team rarely did overtime, there was little to no micro management as long as we showed results at the end of the day."	"Towards the end of my contract, it became clear that politics from upper management was trickling downwards. Team members were let go because the project was unstable, kept changing business directions and it was obvious the management couldn't plan ahead - constantly asking us to be patient with sudden changes, making it hard for my team to churn out consistent messaging for our clients. 

Often, my team would be the last to know of any changes even though we were the ones doing ALL the groundwork. 

Managers started being more apparent in looking out for themselves, instead of for the team. At times, they would even drag members into their drama. Completely unnecessary."
448	Best Workplace	 Anonymous Employee	31 Jan 2017	5.0	I think goole is a best place to works (for me).	Nothing is bad i think in this jobs.
449	Avoid unless you are 23 and dazzled by free food	 Anonymous Employee	10 Jan 2017	1.0	Benefits and the Disneyland brand will impress your friends	"The reality is Google is an ultra-political place where everyone is overqualified so they try to tear others down as their are limited places for advancement. The other problem is you eat breathe and die Google 24/7 and lose touch with reality.
Those in leadership positions exploit middle management and force others to slave away while they do little
Bosses in Asia get by by outright bullying and favouritism; Plus everything that could be done is already done so the work is far from creative and inspiring
Contractors are officially second class citizens and have less privilege and respect"
450	Account Manager	 Account Executive	1 Jan 2017	5.0	New job challenges and glassdoor office	Free lunch and snack and other benefits
451	MBA Intern	 Anonymous Intern	31 Oct 2016	5.0	"1. Work with extremely talented people
2. Great work-life balance
3. Awesome company culture + perks"	Lack of clarity for intern to full-time conversion.
452	HR Operations Specialist	 People Operations Specialist	25 Sep 2016	4.0	Competitive compensation, great perks, flexibility on working hours. Working spacing is really nice as well. Great managers. Possibility to communicate ideas as junior team member	Becoming really big and hence unavoidable bureaucracy, limited career growth opportunity (hard and slow to get promoted), jobs are mostly mundane grinding work.
453	Best people to work with and culture	 Anonymous Employee	18 Sep 2016	5.0	Google's stringent hiring standards has created a company with excellent employees and a great environment to work in. Colleagues are extremely intelligent, driven, diverse, and accepting.	"The only downside about the culture is that most people at Google are ""type A"" personalities which makes internal competition extremely high."
454	Best company ever	 Business Development Manager	9 Sep 2016	5.0	Highly intelligent and friendly colleagues and managers. Senior management trusts about employees and often takes time to share business insights.	Too much inhouse facilities and food that keep employees in the office. Can be stressful if you are unwilling to work hard because colleagues are bright and highly engaged.
455	Great place to learn	 Summer MBA Associate	22 May 2016	4.0	Really enjoyed the team, super smart people, cool offices. Offers great exposure to a growing field as well as fantastic perks ranging from massages to delicious food.	Don't really have much to complain about here
456	Google	 Business Development Manager	4 May 2016	5.0	Everything about Google is fantastic!	Very little downside in joining Google!
457	PMM	 Product Marketing Manager	29 Apr 2016	5.0	Great place to be working at. Smart people, great projects.	Large company, becoming very hierarchical.
458	Great environment!	 	14 Feb 2016	4.0	A place where people come together and produce great ideas	Needs more people to execute at times
459	Good ST Experience	 Chrome Product Specialist	30 Jan 2016	4.0	"Special Access to Chromebook products and training by Google Team Lead
Very large google Office and very friendly colleagues"	Cons is lack of management interference
460	Great place to work	 Account Manager	24 Jan 2016	5.0	They really take care of their employees - very flexible work schedule and great managers	It's a little too Top down - very little creative freedom as to how to drive a project's strategy
461	Good experiences but don't get into all perks	 Singapore	24 Jan 2016	4.0	"- Work with all smart people
- Flex hour including working from home
- Great perks and benefits, including medical etc
- Good name in the industry
- Potential to learn a lot of things, including language"	"- Your work becomes very functional once the company has grown so fast
- Politics and networking are very important. Working hard and results may not help you to get promote or moving up in your careers
- If this is your first job, you can get spoiled from all the perks. You may find it harder to leave the company 
- More and more competitions within the industry"
462	Working at Google	 Payroll Analyst	9 Dec 2015	5.0	Diverse culture, to be able to work with people from different cultural and ethnical background.	Recruitment process is long
463	Great summer experience	 MBA Intern	11 Nov 2015	4.0	perks like free food, masseuse & manicurist in office. very little supervision or micromanaging (which may not be for everyone), allows people to be independent and proactive in defining their own project or responsibilities, professional and high caliber employees	siloed organization, can be hard to find the right people for certain things and then persuading them to help you, objectives not necessarily aligned between teams
464	Strategic Partner Manager	 Strategic Partner Manager	22 Oct 2015	5.0	Great and best company to work for, they treat you with care and respect	You need to always ready to accepting new 10X challenge every quarter in Sales and BD.
465	So many complacent, untalented people	 Anonymous Employee	29 Aug 2015	3.0	Good work culture, free food, travel	"This mentality that Google is the place to ""end up."" The sales floor is full of unmotivated, uninspiring, untalented people who are perfectly happy coasting by as they can never get fired. As a young grad who wants to learn and make an impact, it was disappointing. 
Also lots of people get ahead by ""playing the game"" and SO MUCH POLITICS. It was truly sad to see untalented (some even downright stupid) people get ahead."
466	Great company - small scope	 Anonymous Employee	17 Aug 2015	4.0	Benefits and people are great. Work life balance is respected and you feel like you are taking part in something that is changing the world.	small scope: Regardless of where you are coming from your scope will significantly shrink at Google and this is a result of a company that is gigantic.
467	Senior Manager	 Senior Manager	29 Jun 2015	5.0	"Great Brand
Good perks
Growing Opportunities
Working with great people
Flexibility"	"Bureaucracy creeping in
Some parts particularly on Business side more top down
Compensation less compared to other companies"
468	Business Analyst	 Anonymous Employee	10 May 2015	4.0	amazing team, good and open culture	complacency can creep in if you don't keep yourself updated.
469	fabulous place	 Human Resources Manager	15 Feb 2015	5.0	brilliant people, great systems & processes	has become too large & bureaucratic now
470	Product quality operation	 Product Quality Analyst	11 Feb 2015	5.0	Breakfast is very good, you can not get a better breakfast anywhere else.	Engineer driving company, other functions are relatively in the low area.
471	Senior Financial Analyst	 Senior Financial Analyst	3 Nov 2014	4.0	Great working culture, autonomy, openness, flatter relative to other orgs, good perks, good work life balance	Growth in finance is tough...company is getting top heavy
472	SALES AND OPERATIONS AT GOOGLE	 Sales Manager	14 Oct 2014	4.0	"lots of smart people.
ability to meet a lot of clients from all industries
great reputation
benefits are fantastic
ability to travel to various google offices"	"The company towards the last part of my tenure has been way too political  for my taste.
The other issue is that the company was sometimes too slow to react to certain threats (eg social) which was disappointing"
473	CRM Intern	 CRM Intern	15 Aug 2014	4.0	Work Environment is good as well as the facility and flexibility	Salary does not commensurate with qualification compared to consulting firms
474	Great experiences, colleagues and learnings	 Regional Sales Manager	29 Jan 2014	5.0	"Work culture
Products
Peers and colleagues
Transparency (although some say it's limited these days due to the size of the company)
Lateral approach to problem solving
Focus on people and values
Recognizes ex employees via alumni network - once a Googler, always a Googler- it's a great feeling."	Getting bureaucratic but that is to be expected due to the size of the company
475	Not what I was hoping for	 Anonymous Contractor	20 Dec 2013	3.0	Like everyone says, it really is a great place to work (under the right conditions).  The food is wonderful and the offices are whimsical and spacious.  Nice decorations and abundant supplies of snacks and stationery are never far from you.  Tons of highly intelligent people float through the hallways, and the atmosphere is very fun and stimulating.	It wasn't fun for me, because of my team.  It really depends on the team you're placed in.  I was in people operations, and the volume of email that went around was enormous.  Overtime was a regularity for me day in and day out.  Way too much attention to minute details that weren't essential to the workflow.  Little chance for conversion to permanent status.  I had no time for lunch and couldn't even socialize like people in the other teams could.  The stress and repetitiveness weren't worth the terms in my temporary assignment contract.
476	An innovative, fast paced, collaborative work environment facing big company challenges with dreams of 'old google' ways	 Business Development Manager	31 Jul 2013	4.0	People, innovation, products, benefits, brand	People, ability to influence the business, career path
477	Head of Risk Management	 Head of Risk Management	7 Jul 2013	5.0	Care people, very good food and welfare benifit. Always encourage innovation and people are willing to help to resolve problems. You can feel you are working with a group of people with all kinds of talents.	For some teams, the structure is too flat so that the efficiency is not very good. Risk management is still very new to all the teams and still need lots of education efforts
478	The best company to work for	 Analyst	29 Jun 2013	5.0	"- Extremely people oriented
 - Great perks
 - Big focus on developing talent
 - Amazing people to work with"	- Could get slightly bureaucratic
479	Working environment	 Project Manager	14 Oct 2012	5.0	Everything happens very fast and efficiently in Google. Besides, food is great ! It seems that you have all you need to Google, just ask it!	It seems like each group work very independently and so fast so it will be difficult for you to make friends with other people at the first place.
