	Summary	Job Title	Date	Overall Rating	Pros	Cons
375	Nice company to work with	 Senior Associate	14 Jun 2018	4.0	Very flexible environment and ample opportunities	Annual bonus is not nice
376	Great Company	 Transfer Agency	28 May 2018	4.0	Learnt a lot, great talents, bonus, salary, good training ground, nice colleagues	competitive and stressful environment, some avps of the process lack of product knowledge
377	Associate - Program Coordinator	 Associate	18 May 2018	5.0	Very structured and organized department, collaborative global team	Very complex matrix of companies - it was hard to remember who I worked under because the department hierarchy shifted several times in 4 years.  Because of global team, there was a 24/7 accountability to attend very early or very late meetings from home
378	Reference Data Analyst	 Anonymous Employee	16 May 2018	3.0	"- Stable bank with high job security
- Several employee benefits and health insurance"	"- Early morning shift with long hours (easily 11-12hr work days)
- Many legacy systems still in use which limits scope for automation
-  Very hierarchical and bottom heavy teams with a large number of analysts  (30+ analysts) fighting for one/two vacancies for promotion"
379	Not Bad	 Associate	13 Apr 2018	4.0	"Work Life Balance
Focus on Objective"	"Apac Empowerment for Projects
Depending on Manager"
380	high performance	 Associate	23 Jan 2018	3.0	fast pace company always ahead of technology	try to understand employee problem instead of blaming them.
381	Jpmc Employer review	 Production Support Associate	8 Jan 2018	3.0	its a good place to work and healthy environment	learning and internal opportunities are less
382	Merit based but value face time too much	 Analyst	8 Dec 2017	4.0	Good company culture and merit based	Focus on face time too much
383	Great people, lots of one to ones	 Anonymous Intern	6 Dec 2017	5.0	Very structured program, lots of training, great mentors. Town halls. Great exposure	High competition to get a full time role. Need to really network to get to know people to make a case for you
384	Amazing, lots of opportunity to learn. Major positive emphasis and changes in technology	 Technology Graduate Development Program	20 Nov 2017	5.0	Plenty of opportunity to learn and grow. Flat hierarchy, open door policy. Functions very much like it’s own technology entity.	Can be bureaucratic at times, requiring red-tape and sign-offs as expected in a bank. Workload demanding, steep learning curve, requiring additional time spent
385	Poor compensation package but a great firm with collaborative culture	 Senior Associate	19 Oct 2017	3.0	Collaborative colleagues and knowledge sharing. People tend to share information as long as you asked. However if you are a one person worker, this is not suitable place for you.	Does not reward loyalty and less competitive compensation package to existing or current employees. Suggest to request for a higher base before entering because the annual increment is pathetic.
386	Summer Intern (Operations)	 Summer Intern	10 Oct 2017	4.0	"-great culture: everyone was approachable and friendly
-easy to get access to higher management
-efficient HR"	"-rather individualistic as people focus on getting their own work done
-poor work-life balance for some teams"
387	Great IB to work for	 Vice President	28 Sep 2017	4.0	Stability, mature processes, Work life balance	Avg pay, frequent changes in management
388	CIB Credit Risk	 CIB Credit Risk Analyst	15 Sep 2017	5.0	All the colleagues are very nice. You will be able to interact with people from all levels within the firm, even from other departments and other regions as well. Mobility is a key as well.	It is a short internship program. The duration between early May and mid July also falls outside the major earnings release season of major companies.
389	CIB Singapore	 Vice President Engineering	20 Aug 2017	1.0	The wider global company is a good working environment, and working in locations outside Singapore can be a good experience	"Untrustworthy and highly ambitious local  management.  Backstabbing, lying and setting individuals and teams up to fail is common.  Manipulation of HR review process by local management is endemic

No effective checks on local management by overseas management, or HR.

Generally poor quality technology hires.  

Businesses are all in UK or New York, and contact with the business is very limited or nonexistent

Intrusive global architecture function which does not listen to developers, and forces inappropriate technology onto projects without taking responsibility for failures

Singapore is treated as an outsource location by the rest of the company and it is an uphill battle to persuade people outside Singapore to take you seriously"
390	Decent employer for banking and financial sector	 Technologist, Associate	7 Aug 2017	4.0	"- Good job prospects.
- Good remuneration package."	"- Not so flexible working hours.
- Technology platform falls a bit behind."
391	Great place to work, but probably a bad first job.	 Summer Technology Analyst	7 Aug 2017	4.0	"- Company Culture
- Devotion to staff development
- Commitment to innovation
- Work-life Balance"	"- Slow technology adoption
- Limited room for growth"
392	Recommended For Graduate But To Bear in Mind certain Bureaucracy	 Analyst	14 Jul 2017	5.0	Recommended For Fresh Graduate, Excellent Training, Top-Tier Business, Colleagues are Professional, Compensation is top 1/2 in all the banks.	Little Career Progress, senior management are very bureaucratic
393	Regional Program Manager	 Program Manager	10 Jul 2017	5.0	"Can work independently
Lots of helpful people"	"As the programs are global, sometimes flexibility is an issue
Overworked staff"
394	Awesome Direct Managers / $ oriented top management	 Anonymous Employee	29 Jun 2017	3.0	"-great schedule even there are weekends
-awesome managers
-great pay and medical benefits"	"-stability
-employees are dispensable specially if top management talks about money"
395	Great working experience with great people.	 Technology Summer Analyst	8 Jun 2017	5.0	Great working experience with great people. Amazing perks with 21 days of leave per year. Collaborative environment. Nice compensation. Comfortable place.	It may be hard to climb in such a huge Organization indeed. Things move slowly inside here and too much comfort might not be a good thing in your early years.
396	Good Opportunity	 Vice President	18 May 2017	4.0	Good mobility program. Excellent diversity program	Highly competitive environment. Lot's of training support opportunity
397	Good Culture	 Analyst	9 Apr 2017	4.0	Good culture which encourage innovation.	The firm is so big so the culture differs quite a lot from team to team. You could ended up in a non performant team
398	I wished my stay lasted longer. planned to stay there until children grew up.	 Analyst	26 Feb 2017	5.0	"higher starting salary ( came from a contract work from another company)
medical
dental
20+ annual leave
6 parental leave"	was laid off after 2 years
399	Great culture	 Business Manager	6 Feb 2017	4.0	Great culture, lots of internal mobility opportunities. Firm is focused on grooming young talents. A firm with high integrity and aims to be thought leader in the industry.	Retention of talents requires further work, competitive compensation and with life balance is lacking
400	Alert Operations	 Professional	1 Feb 2017	3.0	Good base salary for fresh graduate with no AML experience.	Poor management of employees and too numbers driven instead of mitigating relevant risks.
401	Great Experience	 Associate	19 Jan 2017	4.0	Part of technology team and great place to work	Bad in giving opportunity for internal roles in different teams
402	JP Morgan review	 Anonymous Employee	16 Dec 2016	5.0	"Excellent work culture
Great growth opportunities
Pro mobility
fantastic work life balance
Great leadership team
Open door policy
No glass ceiling for Women
great networking opportunities"	"low compensation as compared to Market
a clear distinction between external talent hiring and sizeable comp packages awarded to erternal hires as opposed to internal talent."
403	Full of politics	 Senior Associate	13 Sep 2016	1.0	Lot of investment into Technology systems	Lot of politics to be successful.
404	Associate	 Associate	5 Sep 2016	3.0	"1. Good brand.
2. Benefits include your family members.
3. Lots of smart people in the organization.
4. Mentorship is very strong here."	"1. Racist, if you are non-white, it is difficult for you to move up or to get mobility.
2. Management style is very much like in the army, you don't have much say in the final decision even if you are in senior position.
3. Slow to modernize, excel trackers are everywhere."
405	Application Developer	 	1 Sep 2016	4.0	A lot of talented young people to work with. Management is structured and direction is clear. Many mobility opportunities.	bureaucracy and lots of regulations
406	Excellent Internship Experience	 Summer Technology Analyst	23 Aug 2016	5.0	"+ Structured summer program
+ Well paid
+ Lots of guidance and support"	- No recreational facilities at office
407	Chase Up!	 Associate	22 Aug 2016	4.0	A company that has excellent employee benefits! Encourages volunteerism and assistance to charity organizations.	not much of cons taking on the company as a whole.
408	Best company to stay for long	 Vice President	9 Aug 2016	4.0	"Learning opportunities 
Growth opportunities 
Work life balance 
Stability
Mobility within organisation"	"Average comp and bonus
Too much of paperwork/processes 
Dependencies on infra teams"
409	Associate in Compliance	 Associate	12 Jun 2016	4.0	Good branding, excellent internal mobility program, wealth of knowledge to be learnt.	Competitive environment, top heavy organization with too many MDs hat don't justify their position and salaries. Not competitive salary
410	Internship experience	 Internship	4 Jun 2016	5.0	Very good internship program which is very structured. Seated together with my supervisor and future colleagues; supervisors are accessible and you get to see the work first hand.	Work-Life balance. Alot of projects (both business and coding).
411	Great environment, not so great opportunities for advancement	 Vice President	4 Jun 2016	4.0	Open and friendly environment, with focus on work-life balance. People are very nice, and great to socialize with outside office.	On the technology side, people are not as competent as they could be, given how much they are paid. The solutions they implement are mediocre at best, and suggestions for improvement are often met with indifference.
412	Good training ground as a junior	 Vice President	27 May 2016	4.0	"Great training programmes for self improvement
Generally very helpful and smart colleagues
Ok work life balance
Perks and discounts for employees"	"Being visible is more important than making sure your job is well done
Face time can be important 
Institution too bogged down by regulations"
413	Executive Secretary	 Executive Secretary	26 Apr 2016	5.0	Flexible working arrangement and work-life-balance programme	There are too much work
414	Analyst	 Analyst	24 Apr 2016	3.0	Big corporate with standard benefits	Work is mundane and people play politics all the time.
415	Technology Specialist	 Technical Lead/Team Manager	9 Apr 2016	4.0	Very cool global CTO in the company LOB	Mid and Lower management needs to improve and give growth to teams and give back credit.
416	Great working environment	 AML Analyst	1 Apr 2016	4.0	"Regardless of years of experience, opportunities are given to all. It is up to individuals to own it, move it forward and perform well with the task or opportunity given. 

Merit-based approach. Firstly, individual should do well in what they are hired to do before taking on other tasks. Once you show that you can go beyond what you are hired for, you will be rewarded in terms of promotion and bonus. 

Benefits similar to what you get in other financial institutions."	"Should benchmark salary to market as some analysts and associates are grossly underpaid in comparison to what its peers offer. 

Having a good manager will also determine whether you will get your promotion and opportunities. There are certain managers who only look out for themselves and will not fight for their own team members during appraisal period."
417	Great company with good culture	 Associate	6 Mar 2016	4.0	"- Supportive and collaborative culture in general;
- Competent managers and co-workers;
- Global scale and exposure."	"- Big corporate's inefficiencies;
- Relatively limited mobility across functions/LOB unless have the right personal connections."
418	IT Engineer	 IT Engineer	2 Mar 2016	4.0	Good Salary, high reputation, good environment	Not tech oriented, work overloaded
419	10 month with JP	 	19 Feb 2016	3.0	Good name. Always recruiting. Lots of work, dev team look after everything, code, test, release to prod support.	Not much team work. People afraid of admitting mistakes. 6 people left team in 6 months. No action from HR.
420	Internship experience	 Finance Associate	12 Jan 2016	4.0	Several social networking opportunities and events like TGIF employee offers or giveaways that made the work experience more enjoyable. Focus on diversity and mentoring among the female leaders of the organization	Team culture was not very distinct, and with my direct manager on maternity leave, the stand-in manager did not make efforts to make interns feel integrated or share relevant information on a regular basis. Not much flexibility either to take a vacation day off.
421	Vice President	 Vice President	2 Jan 2016	5.0	JPMC is more than a stable financial institution. Its a kind of company where all up to date infrastructure is set up.	work life balance for those on call engineer is more of being wasted.
422	Its all about cutting costs.	 Professional	3 Dec 2015	2.0	In most teams the people around you are generally nice and accommodating	"Where can I start

A> No new hiring if someone from your team leaves (and this keeps going on)
B> A very normal expectation to work weekends including sundays
C> multiple manager changes which means you dont get rated hence no promotion, bonus"
423	jpmorgan	 	13 Nov 2015	5.0	lots of opportunities as long as you look around	long hours but at least global partners will support you when help needed
424	Credit Documentation Analyst	 Credit Documentation Analyst	7 Nov 2015	4.0	Good benefits with people from diverse background and a variety of experience. In general, most of the employees are experienced and work with the company for a very long period of time. The senior management generally knows each individual at the company.	Long working hours like any other bank. Systems are a bit backward and certain things are still manual which is unexpected for such a prestigious bank.
425	Tired!	 Project Manager	26 Oct 2015	3.0	Good benefits. Reasonable pay. Increments are decent. New office with 2 large screens. Lots of space and places to work from if you done want to sit at your desk	Lots of office politics. Long hours. Office location is in changi which is very difficult to get to. There is work from home culture.
426	Associate	 Associate	20 Oct 2015	3.0	Good pay and depend on ur team - u will like the company	If ur team is for global - need to get approval. U need to esclate for everything and some time it will exhaust.
427	Summer Analyst	 	4 Oct 2015	5.0	Well structured internship program in Singapore. Interns have the chance to rotate in different desks within Global Markets.	Training is not very comprehensive. Interns have to learn from daily work, which is very time consuming.
428	Pretty Awesome Company	 Software Developer	1 Oct 2015	3.0	You get to work with awesome software engineers around you, and they are generally kind enough to guide you any time you need. You get great exposure to financial industry as well as banking.	I guess the biggest disadvantage is that you don't get as important a person as you would be in a smaller non-banking company. There are just too many awesome people around. Moreover, they value much more business than hard skills, which is not a good thing to a IT professional like me. This is why I decided to quit eventually.
429	A large bank with a lot of problems and opportunities	 Senior Applications Support Analyst	1 Oct 2015	3.0	"Large organization.
Have some great and talented people.
A lot of opportunities to improve current workflows."	"A lot of red tape.
May be too large for its own good - a lot of knowledge is hidden or lost."
430	4 Years with JPM	 Associate	23 Sep 2015	4.0	Good working culture and mobility program. Fresh grad can expect alot of training and opportunity to move between internal departments.	Salary for fresh grad is still below market rate as compared to its peers. The company can look into system integration instead of having multiple systems that have overlapping functions.
431	Vice President	 Anonymous Employee	17 Sep 2015	3.0	Great reputation and access, strong investment platforms and fundamentals	Internal bureaucracy and paperwork, losing good people to other firms, internal tension between groups and petty office politics
432	Great people. More n more stressful with each passing year.	 Anonymous Employee	4 Sep 2015	1.0	"Great, Smart and talented people. 
Empowerment.
Enlarged job scope.
Training and people development. 
Challenging.
Great brand name and franchise.
Benefits isn't too bad."	"Extremely stressful. 
Management with unreasonable demands and expect immediate turn around. 
Extremely political.
No work life balance.
Management has no respect for people's privacy.
Comp is not on par with market for the same job scope."
433	Operations Associate	 Associate	20 Aug 2015	5.0	Good office culture; Fair compensation system; Possible internal mobility.	Relatively giant organizational structure; Heave restrictions in certain areas due to compliance concerns.
434	Crisis Management	 Crisis Management Officer	1 Aug 2015	3.0	Nice pantry area and good benefits	Long working hours, reporting to too many managers.
435	JPM has seen better days. JPM is no longer as client first / focused anymore.	 Vice President	27 Jun 2015	4.0	Intellectual capital and honesty. The investment process used to be rigid with super smart humble results and process oriented teams. Now it's tilted to reward those who speak loudest.  Those with real substance re getting drowned out by those with form	No longer client first. Has become more like any other bank.
436	JP Morgan as a workplace	 Anonymous Employee	2 Jun 2015	1.0	Decent pay and not too much work pressure. Possibly because IT is overcrowded.	bureaucratic and political, at least IT side.
437	amazing	 Software Developer	27 Apr 2015	5.0	best company in existence ever	no cons whatsoever. 100% perfect
438	Up and down	 Anonymous Employee	20 Apr 2015	3.0	Prestige, good corporate culture, quality of people is good, great exposure. U will meet some great and smart people u can learn from	Sometimes feels like a cog in machine. Political environment depending on the business or team u r in and the manager u work with. Constant management change is detrimental to existing people morale
439	AVP	 Assistant Vice President	19 Apr 2015	4.0	"Excellent Work culture
Excellent work life balance
Good Management"	nothing specific cons to list
440	Good place to gain experience. Not easy to move up.	 Vice President	8 Apr 2015	3.0	"+ Competitive environment
+ Smart/High Quality workforce"	"- Moving up is more related to who you know, what is your background, rather than actual meritocracy
- Salary is not competitive"
441	Great individual opportunities at large beauracratic organisation	 Business Re-Engineering Associate	17 Mar 2015	3.0	"- Fast moving company in a very dynamic business.
- Excellent performance management policies
- Meritocratic (widely speaking)
- A structured and actually functional global and functional mobility program"	"- Sometimes the company direction and programs seem a bit too chaotic and unstructured
- Management focus is on putting out the fire through small often not permanently resolving ""hacks"""
442	Great culture and friendly people	 Analyst	21 Jan 2015	4.0	Flexible on work-life balance, flat, competitive culture and many smart and capable people who are at the same time very friendly and helpful as well. Lots of learning opportunities.	Company is too big which can breed inefficiency and red tapes, though higher management has recognized this and working to reduce that.
443	Good company to work with	 Associate	25 Dec 2014	4.0	JP Morgan is a technology front runner and pioneer	As with every other bank, politics is something you need to be careful
444	Prestige and recognition to work in such a dynamic, fast paced and challenging environment.	 Trade Support Analyst	4 Dec 2014	4.0	The recognition and prestige for working for one of the largest banks in the US. Meal and transport allowance after 9pm.	long hours and very competitive environment. A position rise to senior management is challenging and highly competitive.
445	CIB Technology	 CIB Technology Analyst	30 Nov 2014	5.0	Good culture, well-paid though recently hit by few legal expenses	Big organization hence sometimes decision making might be slow compared to competitors
446	Good training and high visibility in the firm	 Summer Analyst	27 Oct 2014	5.0	Warm culture with supportive colleagues and supervisors	Interns should be given more responsibilities
447	Great company run by Mr. Dimon	 Vice President	2 Oct 2014	5.0	Great place to work for where you are given accountability with responsibility.	The leadership has changed in a very big way to the extent you are unable to recognize the organization pre and post the financial crisis.
448	Great culture	 Analyst	24 Sep 2014	5.0	The people are awesome, great culture, good learning curve. I'd always leave with great memories in any of the JP Morgan offices. The money and staff welfare is not bad. Overall, it's a great place to be in.	Too much procedures can be painstakingly annoying, but it's a bank after all, so some might be a necessity.
449	Very good	 Associate	8 Sep 2014	4.0	Good environment, great place to work	Work could get mono tonous
450	Good environment to work	 Associate	16 Jul 2014	4.0	Lots of opportunities to explore, good working environment.	Could be more organized, information is not always streamlined.
451	Great learning ecperience	 Operations Analyst	9 Jun 2014	4.0	Opportubity to learn alot. And if u stand out you will be recognized	Red tape. Too many lines of approval. Decision making needs higher approval
452	Good company to work with	 Associate- Investment Bank Technology	9 Jun 2014	4.0	Healthy work culture, allows mobility	Can't think of any as such
453	Associate	 Anonymous Employee	26 May 2014	1.0	I can only comment on the team I was with - Ka-ching $$ and that's about it	Lousy IT systems / infrastructure / IT support
454	Good Learning Opportunity, Hard Working Organization	 Business Analyst	6 May 2014	4.0	Learning Opportunity, Mobility, Hard Working People, Positive Ambience, Good HR practices	Some process kills. Occasional presence of politics - which I believe in unavoidable in any big organization.
455	Bad Management for Asia DDR	 Due Diligence Analyst	31 Mar 2014	3.0	Good colleagues who OT and struggles with you	Quantity over quality. Very long working hours.
456	Great brand... But!	 Associate	7 Jan 2014	3.0	Great brand value. Good pay. Excellent use of technologies. Cool HR policies and other stuff.	Too big to manage at times. Too much politics. Excessive bureaucracy. Always creating that fear amongst employees to perform or perish. Too many organization reshuffles. As a result ever changing objectives and deliverable.
457	Good company, but be aware of what you are building in your career	 Anonymous Intern	12 Dec 2013	3.0	Very nice people, good culture, good business and good career opportunity	The name is not everything- make sure you are learning the right things
458	Great experience	 Anonymous Intern	10 Oct 2013	4.0	The team and culture is good, learning and exposure under supervisor is extremely insightful. Was given alot of opportunities to learn and perform	The MD is not well liked and has poor people management skills. Doesnt recognize employees for their work
459	Technology Analyst Summer Internship (Singapore)	 Technology Analyst	25 Feb 2013	4.0	Very good learning environment for the undergraduates looking forward to working in the finance sector.	There are no specific cons or negatives. A complete exposure to the finance industry work culture is given to the interns so time management becomes very crucial.
460	Value for the money!	 Associate	3 Dec 2012	4.0	Compensation and benefits are very good. The job is quite challenging and there is a way up there for those who are only interested in technical career path.	A bit stressful due to nature of investment banking environment of ever changing market places. Weekend and after-hours works are expected to be without paid.
461	Good	 Business Analyst	12 Aug 2012	4.0	Good culture, decent pay, strong senior management	Lack of mobility options, bureaucratic in nature
462	Good	 Intern	13 May 2012	3.0	Good brand name, decent transfer and growth opportunity, good pay, occasional high-pressure situations,	Monotonous job, boring role, excel staring,
463	Incident Managment Manger	 Incident Management Manager	27 Oct 2010	3.0	New startup , interesting at first but gets boring later on with not much change and movement	works get mono really fast after consolidation is completed
464	One of the BEST	 Technology Analyst	2 Feb 2010	4.0	Good environment, helpful people, good management and supportive environment. Very structured and organized. Good place to work and good support.	Not many gowth opportunities and mostly in technology. A bit of slacking amongst employees. not many cons at J.P. Morgan.
465	If you're not in sales...	 Corporate Access & Investor Relations	27 May 2008	2.0	They allow junior employees to take on responsibility and get hands on experience.  In other words, you work hard and credit is given to you.  You may be the most junior in the team but you still get to face clients immediately when you're in front office.  You're not just assisting the head of the team.	Politics.  Wonder what senior management have in mind and whether they truly understand what is happening on the ground.  The 'team' culture is not that strong either.  It is good to be self motivated but most of the time, its better to work together with your team mates instead of trying to outshine everyone else.  The event or client etc is more important than trying to show off to others or claim credit.
